title,main_body,link
山西省科协组织医疗专家开展抗疫实时在线咨询活动,2月2日，山西省科协、山西省专家学者协会、山西省医学会、山西科技新闻出版传媒集团联合微医互联网总医院开发的新型冠状病毒感染肺炎实时救助平台上线，利用手机互联网快速、安全、免费为公众提供线上医疗服务。这是山西省科协发挥专家优势，组织动员医务科技工作者积极投身打赢疫情防控阻击战的重要举措。 当前，新型冠状病毒感染肺炎疫情防控工作正处于关键时期。为进一步凝聚科技工作者力量，坚决打赢疫情防控阻击战，山西省科协等单位决定联合微医互联网总医院开展“抗击疫情 实时在线救助”活动，组织动员全省疫情相关领域医疗专家加入微医互联网总医院抗疫大军，在搭建的实时救助平台上面向社会开展免费提供网上医疗问诊服务，以帮助公众科学区分普通感冒和肺炎疫情，减少挤医院交叉感染几率，减轻线下医院负荷。 实时救助平台由医疗专家带队，开展24小时在线免费接诊、3分钟内极速回复服务，为全国公众提供疫情防控远程指导。目前已集结包括山西省在内的1.7万名医疗专家。 公众通过手机关注“健康365微讲堂”“乡村e站”“科闻天下”“科学之春”等微信公众号，点击菜单“阻击疫情”即可进入平台，向专家实时咨询遇到的医疗问题，并能够了解最新的疫情动态和科学防控知识。平台同时开展口罩、防护服、病毒检测试剂等医疗资源的全国调配工作，支援告急地区。,http://www.cast.org.cn/art/2020/2/4/art_80_109965.html
中国医学救援协会心理救援分会开通全国应对新冠病毒肺炎疫情心理危机干预平台,1月31日，由中国医学救援协会心理救援分会组建的全国“应对新冠病毒肺炎疫情心理危机干预平台”(以下简称“平台”）在中南大学湘雅二医院正式开通，热线电话为0731-85292999。该平台是在中国医学救援协会、国家精神心理疾病临床医学研究中心联合学术支持下，中国医学救援协会心理救援分会组织具有临床医学背景的专业心理咨询师团队建设的心理咨询与心理危机干预服务平台。该平台旨在针对疫情影响下肺炎确诊患者与疫情防控一线工作人员、居家隔离的轻症患者或疑似患者、参加疫情应对的后方人员和普通公众，开展心理伤害化解、心理危机识别与处置以及躯体症状咨询等服务。自新冠病毒肺炎疫情发生以来，中国医学救援协会心理救援分会、国家精神心理疾病临床医学研究中心专家们关注社会人群的心理行为问题，多次召开会议分析现状、研判形势、动员资源、精心规划。经中国医学救援协会审议并通过，协会上报国家卫生健康委医政医管局、中国科协等部门，在湖南省科学技术协会和湖南省科技志愿者总队支持下迅速启动平台建设。中南大学湘雅二医院党委书记罗爱静、院长周智广亲自指挥，医院社会事务部统筹管理，医务、护理、信息、通讯、后勤等各部门主动配合，在场地划分、物资调配、人员安排、后勤保障等方面开辟绿色通道，克服春节假期和控制疫情所致的人力资源缺乏、设备采购困难等不利因素，以“小汤山”精神为动力，仅用36个小时就完成了信息咨询中心的各项硬件建设并接通电信专线。短短半天之内就有130余名临床医疗护理工作者踊跃报名。报名者中有相关领域的专家、住院医生、护士，分别来自精神心理学科、呼吸、重症、急诊、儿科等学科，大部分报名者均拥有国家二级、三级心理咨询师证书，具备开展心理咨询服务的资质和能力。1月29日，为组建一支专业性强、临床经验丰富、兼顾心理躯体问题甄别与处置、具备熟练交流技能的专业咨询师团队，国家精神心理疾病临床医学研究中心派出高级专家教学团队分别就“应激反应的识别”“心理热线技巧”和“心理危机干预ABC”等主题，对全体心理咨询师进行有针对性的岗前培训和考核。按照医护工作派班原则，心理咨询师们被分组编排，轮流值守，随时接听热线。为强化服务质量，坚持专业性和学术性，每班设置一位精神心理学科专家在现场担任组长。如在接听过程中发现疑难危重案例，即可转接至二线值班的上级医疗专家，给予拨打热线者更高级别的判断和决策建议。,http://www.cast.org.cn/art/2020/2/3/art_80_109851.html
中国心理学会专家：战“疫”期间家长应引导孩子化危为机,“利用危机事件对孩子做好启发、引导和教育”“保持并加强良好的亲子关系”“减少孩子的疑问和恐惧，让孩子获得成长的机会”……2月2日，中国科协组织中国心理学会多位专家通过网络对媒体表示，面对这次突如其来的新型冠状病毒感染肺炎疫情，假期延长、开学延迟，家长应该引导孩子更多将疫情的危险转化为教育和学习的机会。中国心理学会心理咨询师工作委员会副主任林春教授表示，面对疫情，家长首先要做好个人防护，并指导和帮助孩子做好防护，然后在一个相对安全的家庭环境、难得充裕的共同时间里利用危机事件对孩子做好启发、引导和教育。家长要保持适度的紧张和警觉，减少外出和群聚活动，和孩子一起做好必要的隔离。面对病毒疫情传染的不确定性，焦虑和恐惧属于正常反应，从人类进化和个体生存的角度来看，焦虑和恐惧都有积极的适应意义——使人们迅速警觉，调动机体的能量，规避可能的风险。同时，引导孩子认识并接纳自己的紧张情绪，通过科学的防疫措施和生活学习的合理安排来规避风险，降低恐惧情绪。林春认为，在孩子面前，家长不仅是教育者，也要做好观察者、陪伴者、示范者和引领者。战“疫”期间，家长还应该和孩子一起研究获取可靠信息的方法，学习自我防护的知识，利用危机事件强化生命教育，学习病毒和疾病的科学知识，培养孩子对大自然的敬畏和好奇心，启发孩子体会、认识人的社会性和相互协作的重要性。中国心理学会员工心理促进工作委员会副主任兼秘书长史占彪教授、北京师范大学教授侯志瑾表示，此次疫情从健康角度而言，对人类生命和生活是个威胁，而对亲子关系而言，却是个机会，可以有更多时间与空间来进行对话、互动和增进理解，只要把握得好，完全有可能拥有更融洽的关系。首先，有了时间。城里、乡下其实很多孩子都是隔代抚养的“留守”儿童，父母曾经都太忙，如今受疫情影响不得不在一起，父母就有了大把的时间，可以观察孩子，陪伴孩子，与孩子一起讲故事、做游戏、做家务。其次，有了空间。有些家长有时间，可是一直够不着孩子，特别对于大学生、研究生，如今在一起近距离的沟通和交流，靠得更近了，看得更清了，更容易相互理解了。其三，有了亲子之间磨合的机会。更为宝贵的是，亲子互动多起来，就有机会观察、了解进而相互理解。生活上的习惯、学习上的动力、人际上的风格，亲子之间就有更多的机会去磨合、去融合。他们认为，对于儿童青少年的教育学习，此次疫情让在线教育为孩子们提供了更安全的“空中课堂”，老师和家长要让孩子意识到“空中课堂”就是真正的课堂。,http://www.cast.org.cn/art/2020/2/3/art_80_109847.html
中国药理学会主办期刊积极组织编发新型冠状病毒感染的肺炎快速诊疗指南,1月30日，“新型冠状病毒感染的肺炎诊疗快速指南（第三版）”（以下简称“快速指南（第三版）”） 通过中国知网向全社会发布。“快速指南（第三版）”由中国药理学会和华中科技大学同济医学院附属同济医院共同主办的期刊《医药导报》编辑部组织编发，并于1月31日通过《医药导报》微信公众号和网站进行宣传。 《医药导报》编辑部位于湖北省武汉市的同济医院，为及时宣传新型冠状病毒感染肺炎诊疗指南、防控措施、临床治疗经验、药物合理使用与药学监护等相关内容，让更多患者得到及时诊断与治疗，《医药导报》主编杜光带领编辑部全体工作人员，迅速收集整理武汉地区临床一线的新型冠状病毒诊治经验，策划选题、撰写临床诊疗经验文章体例，邀请华中科技大学同济医学院附属同济医院新型冠状病毒诊疗救治专家组参与编写。编辑部启动绿色审稿通道，主动与中国知网的网络首发部门沟通，争取“快速指南（第三版）”以最快速度出版发布。 “快速指南（第三版）”参考国家卫生健康委“新型冠状病毒感染的肺炎诊疗方案（试行第四版）”、世界卫生组织“疑似新型冠状病毒感染造成严重急性呼吸道感染的临床处置指南”等内容，供临床诊治参考，具体内容包括2019-nCoV的病原学特点、2019-nCoV感染的肺炎的流行病特点 、2019-nCoV感染的肺炎的临床特点、2019-nCoV感染的肺炎的诊断、2019-nCoV感染的肺炎的鉴别诊断、2019-nCoV感染的肺炎的治疗、2019-nCoV感染的肺炎的预防和防护等，并将根据疫情发展和诊治经验的积累逐步完善相关内容。 《医药导报》希望通过编发“快速指南（第三版）”，向医务工作者和公众普及新型冠状病毒的防控知识，与临床一线的医务工作者共同阻击病毒蔓延，在抗击疫情的战役中作出贡献。,http://www.cast.org.cn/art/2020/2/3/art_80_109730.html
黑龙江省科协系统总动员投入疫情防控工作,新型冠状病毒肺炎疫情发生以来，黑龙江省科协系统动员和组织广大科技工作者，做好疫情防控应急科普的各项工作。 黑龙江省科协通过官方微信平台向全省科技工作者发出倡议《弘扬科学精神，助力打赢疫情防控阻击战--致全省广大科技工作者的一封信》。自制防疫手册《新型冠状病毒感染防护60问》，在线上将电子版转发到机关工作群及全省科普工作群等供阅览，通过微信、朋友圈等媒介进行传播。龙江靠谱微信公众号共发送疫情防护科普文章40篇，阅读量约10万。 哈尔滨市科协利用市科协网站、哈尔滨科普e站微信公众号、APP客户端、市科协政务头条号等传播渠道，传播国家权威部门发布的相关疫情防控信息，解读政策措施，宣传疫情防护知识。同时，及时了解公众对疫情防控中相关科学问题的疑问，以及传播中存在的谣言，有针对性的进行解疑释惑、科学辟谣。 齐齐哈尔市科协组织科普信息员、科技志愿者精准推送防疫科普知识和信息。向市爱心长跑协会推送“科普中国”“龙江靠谱”“科普龙江”等微信公众号发布的新型冠状病毒感染防护科普信息，发动该协会2000多名会员进行转发。 伊春市科协制作抖音科普小视频，告诫人们如何预防新型冠状病毒，如何佩戴口罩及正确洗手方法，并转发至微信群、微信朋友圈进行科普宣传。 黑河市科协成立新型冠状病毒感染肺炎防疫排查志愿服务组，通过电话、网络等非接触手段对住户进行排查以及科普宣传。 大庆市科协通过“科普中国”APP信息员在街镇、社区（村）转发“防控新型肺炎，让春节更祥和”的专题。 佳木斯富锦市科协向基层科协组织、农技协会、科普基地及科技企业发布疫病防治权威信息40余条。充分发挥农村大喇叭的积极宣传作用，在农村不间断播放。佳木斯市心理学会、黑龙江知者行心理咨询服务有限公司及圆梦社会工作服务中心成立疫情心理援助小组，为疾病防控工作提供心理援助，同时面向社会招募疫情心理援助志愿者。 绥化市科协利用数字科普通形成科普宣传网，通过绥化市科协系统微信群，工作人员朋友圈等，转发推送“科普中国”信息，先后转发《读懂新型冠状病毒传播途径与预防指南》《抗击疫情 市长访谈》、小翟连线绥化市长张子林、《科普问答》等30余篇预防疫情的文章和小视频。 大兴安岭地区科协在微信公众号转发了《武汉不明原因肺炎原体初步判定临床表现公布，基层医生应如何防控？》《中国科协办公厅关于开展新型冠状病毒肺炎疫情应急科普工作的通知》《大兴安岭地区返乡人员隔离观察暂行管理办法》等文章18篇。,http://www.cast.org.cn/art/2020/2/3/art_80_109725.html
北京市科协利用全媒体开展新型冠状病毒感染肺炎防控应急科普工作,新型冠状病毒感染的肺炎疫情发生以来，北京市科协及时开展科学防疫应急科普工作，利用全媒体渠道普及正确的预防、救助、治疗等应急防护知识，及时制止相关谣言传播扩散。北京科协公众号自1月22日起，每天推送传播国家权威部门发布的疫情防治政策信息、科普信息等“科学加”客户端及时搭建新型肺炎疫情专题页面，用科学知识释疑大众关切，用科学方法引导舆论。专题页面设置了疫情动态、专家发声、病毒研究、防护指南、流言终结、观点评述等板块，汇集各方权威报道和解读。客户端对于如何正确选择和佩戴口罩、普通感冒和流感的区别、如何居家隔离、儿童如何防护等防护要点进行了多次推送。同时通过“科学加”微信公号、新浪微博、头条号、一点资讯、百家号、人民号等平台同步发布，拓宽传播渠道。蝌蚪五线谱网站开设专题“抗击肺炎，我们与你在一起”，设置“疫情动态”“辟谣求真”“防护指南”“便民通告”等四个栏目，有针对性地进行解疑释惑和科学辟谣，截至1月31日发布文章73篇。蝌蚪五线谱公众号每天推送疫情防治科普信息，截至1月31日发布文章17篇。微博发布疫情相关科普内容58条，各媒体平台累计推送69篇疫情防治科普图文。蝌蚪五线谱发布的与新型冠状病毒疫情相关的5篇文章，被TA说收录进关联词条专题页。数字北京科学中心于1月20日起开设《疫情面面观》专栏。栏目聚焦新型冠状病毒感染的肺炎疫情，向公众普及科学防护知识，引导公众正确面对疫情。自1月20日以来，已连续发布10篇重要疫情资讯和科普文章。北京市各区科协利用各自公众号结合本区特点，广泛普及正确的新型肺炎预防、救助、治疗等应急防护知识。金葵花行动（朝阳科协）、顺义科普365、延庆科普、科技大兴、密云科普、平谷科普、科普丰台等公众号都陆续发布了有关疫情的实时权威消息和防护知识。北京科学道德建设微平台及时转发《中共北京市委社会工委北京市民政局关于动员社会组织参与新型冠状病毒感染的肺炎疫情防控工作的倡议书》，通过信息化手段充分发挥对科技社团的动员作用。市科协为各区新时代文明实践中心免费配送北京科技报6000份和20万份电子阅览卡，丰富社区居民假期生活。制作《科普知识全接触》1月海报6张，以“肺炎知识”为主题，科普病毒性肺炎的相关常识和防护方法。制作“预防新型肺炎，口罩怎么选？怎么戴？”“关于新型肺炎的各类流言真假”两套“一图读懂”长图及“科学防控新型肺炎全攻略”H5。海报配送至丰台区300多个社区张贴。,http://www.cast.org.cn/art/2020/2/2/art_80_109715.html
吉林：48万科普信息员带动群众掌握疫情防控知识,疫情就是命令，防控就是责任。吉林省科协发出《致全省科协组织和科技工作者的倡议书》，动员全省各级科协组织和科技工作者、科普工作者和科普信息员，积极做好应急科普宣传工作。全省48万名科普信息员作用凸显吉林省科协发挥科普信息员人数优势，使科普传播覆盖面更广，辐射带动更广大的基层群众正确了解疫情、掌握防控知识。省科协科普部及时从官方网站、科普中国和科学辟谣平台等下载党中央和各级政府的防控举措信息、权威科普知识内容，分享到科普信息员微信群、QQ工作群，为科普信息员每日动态科普宣传做好服务。同时组织各级科协建立科普信息员微信、QQ工作群，每名科普信息员建立不少于50人的微信朋友圈。截至1月31日，全省科普信息员累计转发应急科普宣传知识共计2028万次，有效打通基层科普传播“最后一公里”。与媒体合作开辟应急科普宣传专栏吉林省科协在吉林日报、吉林新闻综合广播、吉视传媒、彩练新闻、新时代e支部等媒体开辟专栏，向全省公众传播国家权威部门发布的相关信息，宣传防疫科学知识、健康科学生活知识，开展防疫知识益智问答，有针对性地进行解疑释惑和科学辟谣。截至1月31日，各合作媒体的应急科普宣传专栏共计刊发、播发应急科普宣传知识829条。吉视传媒科普中国频道播出视频节目283个，覆盖全省89万有线电视用户。省科协还与吉林广播电视台旅游广播联合开办了《铮游天下科普版—防疫知识益智问答》特别节目。全省科协系统主动作为各级科协、学会利用自身门户网站、微信公众号开辟疫情防控科普专栏，发布《新型冠状病毒知多少》《公众科学防疫指南》《抗击新型冠状病毒电子宣传册》《新型冠状病毒感染的肺炎防控知识手册》等应急科普文章100余篇，点击量共计230多万次。省科协主办的“吉林科普微窗”积极开发原创科普作品30余条，专人负责在第一时间不间断推送疫情防控信息，首次推出科普音频，录制疫情科普宣传内容，扩大浏览量达到6万多人次。省科技馆和各地科技馆在受疫情影响场馆关闭情况下，充分利用科技馆网站、微信、微博、抖音进行科普宣传。省科协还统筹全省科普e站、科普大屏、科普宣传画廊、科普宣传墙发挥作用，广泛传播应急科学知识。省科协利用科普中国云资源印制一批防疫科普挂图和宣传册，发至全省各地。长春市科协录制完成了致长春朋友一封信、防控疫情倡议书、春节假期返岗后的防护建议等视频宣传品；辽源市科协快速启动科普中国社区、乡村、校园e站联动机制进行疫情防控科普知识宣传。,http://www.cast.org.cn/art/2020/2/2/art_80_109707.html
陕西各级科协组织积极行动 投入疫情防控阻击战,陕西省科协及所属事业单位认真组织学习陕西省委关于《进一步加强党的领导 坚决打赢疫情防控阻击战的通知》，下发《关于充分发挥全省科协系统党组织战斗堡垒作用 组织动员广大科技工作者为打赢疫情防控阻击战提供科技支撑的通知》，要求全省科协系统各级党组织切实发挥战斗堡垒作用，依靠组织动员广大科技工作者为打赢疫情防控阻击战提供坚强科技支撑，做好疫情防控“应急科普”各项工作。 在“陕西科普”“水煮科技”微博、微信，今日头条，抖音等平台发布关于新冠病毒防控主题的科普文章、科普图片及科普短视频34篇，陕西科技传媒网制作网络专题报道，陕西科技报社制作“战疫情”专刊报纸，及时传播国家权威部门发布的相关信息，有针对性地进行解疑释惑和科学辟谣。使用科普中国原创试题，开展关于新型冠状病毒内容的知识战“疫”活动，通过答题让公众更加了解病毒防护知识，消除不必要的恐慌，做到科学、理智的应对疫情。陕西科技馆通过网站、微信及数字媒体平台搜集和发布权威性疫情防护科学知识进行宣传引导。通过各种渠道进行公益捐助活动，联系街办、社区配合开展疫情防控工作。 陕西省科协联合省心理卫生协会整合全省资源，组织经验丰富的精神科医师或心理咨询师通过电话热线为公众提供免费心理援助。省医学会积极协调省侨联向陕西新型冠状病毒感染疫情防控指挥部捐献口罩等物资。开通“陕西医学科普”公众号，制作新型冠状病毒感染肺炎防治的专题栏目。省药学会发布倡议书，发动会员单位开展针对新型冠状病毒的研究，组织会员单位、企业向武汉及陕西的各大医院捐赠口罩、防护服等医疗物资。省康复医学会动员学会会员根据疫情编写防护疫情的科普文章。省预防医学会向陕西省和西安市、宝鸡市、咸阳市、安康市疫情防治机构提供专业技术咨询20余条，通过网络发布4篇预防专业及科普文章，向全省医务工作者发布慰问信，向会员单位提供预防控制、诊断、病例定义界定等专业咨询服务。省护理学会、省营养学会、省心理卫生协会等发布应急科普文章10余篇。,http://www.cast.org.cn/art/2020/2/2/art_80_109667.html
宁夏科协系统迅速行动广泛宣传助力疫情防控,近期，针对新型冠状病毒感染的肺炎疫情，宁夏科协提高政治站位，扎实做好新型肺炎疫情应急科普宣传工作。各市县区科协充分利用网络传播优势，调动科普中国 APP 信息员和“三长”作用， 大力推送疫情应急权威科普知识。 1 月 22 日，宁夏科协召开专题会议，安排部署疫情防控应急科普工作，并加强与全区学会、权威专家联系，建立联动机制，及时发出权威声音。充分利用宁夏三农呼叫中心平台及“科普中国?宁夏全媒体传播云平台”，彩宁夏电视频道、APP、微信公众号，宁夏教育电视台 “科普大篷车”、宁夏微科普公众号等开展应急科普。 各市县区科协在地方党委政府领导下，迅速建立应急科普机制，组织动员开展新型冠状病毒感染肺炎疫情应急科普宣传。五市科协及时印发通知，制定新型肺炎疫情防控应急科普宣传工作实施方案，发出《致全市科技工作者的倡议书》，号召全市各级科协组织和广大科技工作者要更加积极地行动起来，充分发挥科学的力量，全力以赴做好疫情防控工作。兴庆区、西夏区、贺兰县、永宁县、灵武市、利通区、同心县、红寺堡区、青铜峡市、盐池县、中宁县、西吉县、彭阳县、隆德县、泾源县等科协充分利用科普大篷车、微信公众号、LED 科普信息屏、科普信息员群等渠道，进行新型冠状病毒防控科学知识的普及宣传。截至1月 31日15时，各市县区科协利用微信公众号、微信群等推送科普文章 2000 余篇，科普信息员传播科普中国文章数量近 15 万余篇，覆盖人群 50 万人次。 银川市康复医学会深入兴庆区 38个社区开展志愿服务活动。银川市针灸学会积极配合挂靠医院(银川市中医医院)做好一线的诊疗工作，在高速路口、机场、火车站设卡堵疫工作，在社区摸排工作宣传普及疫情防控科普知识。银川市心理咨询师协会开通疫情心理咨询热线服务，接听回答心理咨询电话，在宣传防控疫情科普知识的同时，为部分市民做紧急心理危机干预。银川市护理学会完成了对紧急调配的 40 名护理人员进行防护服穿脱培训和考核，完成赴武汉第二梯队人员、第三梯队普通组人员、第三梯队危重症组人员的信息登记。银川市科技志愿青少年科技教育服务队面向全市初三毕业生捐助网课，免费开放“超级课堂”，配合银川市教育局应对学生停课不停学。宁夏护理学会精神心理专委会安排了14名取得心理咨询师、心理治疗师资质的护理人员 24 小时坐席接听咨询，热线专家为来电咨询人员缓解焦虑、稳定情绪、增强心理免疫力、宣传防控病毒科普知识，减少发生感染发挥作用。,http://www.cast.org.cn/art/2020/2/1/art_80_109585.html
河南科协：应急科普重点应对农村聚集性传染防治工作,面对严峻的新型冠状病毒引发的肺炎疫情防控形势，河南省科协结合实际，把农村聚集性传染的防治工作作为当前应急科普工作的重中之重，一手抓科普资源传播分享，一手抓防疫知识普及宣传。2月1日，河南省科协把“科普中国新型冠状病毒相关资源”下载转发到全省18个省辖市、158个县市区科协和148个重点全省学会，供各地各单位免费下载使用；组织全省7000多个农技协、1000余个智慧农技协、300个农村电商技能人才培训基地（科技扶贫基地）、800个农村电商示范店铺、61个现代农业科普园共下载转发科普中国新型冠状病毒感染肺炎科普知识视频、资料3万余次，全省300余万农民受益；指导全省53个农村中学科技馆以班级为单位，利用微信群、校讯通等，下载转发科普中国新型冠状病毒感染肺炎科普知识视频、资料800余次，为全省6.5万余名农村中学师生营造了良好的“一起行动抗病毒、学习健康两不误”的氛围。动员全省3000多个科普中国大屏管理员、1000多个农村电商技能人才培训师、5000多个农技协专家团专家、3500多个科普中国信息员及时下载转发科普中国新型冠状病毒感染肺炎科普知识视频、资料10余万次，覆盖农村人口600余万。,http://www.cast.org.cn/art/2020/2/1/art_80_109584.html
江苏省科协：群策群力打好抗击疫情科普宣传战,新型冠状病毒感染的肺炎疫情发生以来，江苏省各级科协组织在省委省政府领导和中国科协指导下，担当尽责、形成合力、群策群力打好抗击疫情科普宣传战。1月29日，江苏省科协发出倡议书，号召全省科技工作者坚定必胜信念，弘扬科学精神，用好科技武器，用科学精神和科技武器打赢防治新型冠状病毒肺炎疫情阻击战。省科学传播中心汇总《科学预防新型冠状病毒肺炎》《科普中国|防病毒如何戴好口罩》视频在人民网江苏频道、公众科技网、江苏省科协、苏科家园、科学传播在线、科普云大屏终端、慧科网和南京地铁移动电视平台等多个平台发布，同时推送有关疫情防治及辟谣资讯207条，阅读超过115.8万人次。科学少年社平台开展了“武汉加油”——江苏科技小记者参与疫情防控作品征集活动，用文字、画笔或镜头表达抗击疫情的信心，歌颂医护人员无私大爱的奉献，征集小记者作品30多件，从1月30日开始择优陆续发布宣传。江苏省科协所属省级学会（协会、研究会）除发动会员及时宣传疫情科普知识外，还结合各自专业特点及时发布针对性的科普信息。江苏省预防医学会发挥专业优势，及时发布专业疫情防控科普信息，在网站和微信平台推出电子版宣传资料。江苏省环境科学学会发布《使用过的废口罩要怎样处理才合适》和《抗击新型肺炎疫情》倡议书，号召遵守疫情防控各项制度规定，鼓励通过正规渠道进行物资捐赠。江苏省农村专业技术协会对全省各级农技协组织发出《关于做好新型冠状病毒感染的肺炎疫情防控应急科普工作的函》，提出工作要求。协会微信公众号发布有关疫情防治及辟谣资讯13篇。江苏农村专业技术网开辟科普专栏，发布科普图文9篇。在“科普农服通”、“问农答”App等科普服务平台上发布相关信息，在全国3000多台科普农服通设备上植入科普中国内容，每天动态分享科普视频、科普图文等，辐射全国23个省份。江苏省科普作家协会理事长单位凤凰出版传媒集团、江苏凤凰科学技术出版社紧急召开会议，邀请南京鼓楼医院传染病学科相关专家迅速编写、紧急发布了《新型冠状病毒感染的肺炎防护手册》（网络电子版）。,http://www.cast.org.cn/art/2020/2/1/art_80_109580.html
广西科协系统线上线下协同“抗疫”,当前，全面防控新型冠状病毒感染肺炎疫情进入关键时期。广西科协建立应急科普工作机制，统筹指导自治区科协系统所属的各类媒体平台，线上线下协同并进，打响应急科普“主动仗”。线上在全自治区550多个科普e站发布56个新型冠状病毒感染的肺炎疫情应急科普宣传素材，累计阅读量超过2.5万人次。利用自治区科协所属微信公众号编发推送科普图文，累计阅读量近3万人次；广西科协今日头条号发布科普图文累计阅读量近15万人次，几百个科普工作群，多个科普APP、气象科普大喇叭等新媒体同步深入开展应急科普工作，并与电视台合作，定点播出“抗疫”科普信息。线下在《南方科技报》和《医药星期三》出版2个防范新型冠状病毒科普专版，发行覆盖自治区乡镇农村、城市社区等，广大读者受众总计约10万人。在全自治区人员流动大的客运站、城市广场、公交车、社区入口等场所的LED科普信息屏、科普宣传展板广泛宣传疫情科普信息，并结合科普大篷车、专题科普活动等宣传载体，将宣传面由城市延伸至乡镇农村，力求信息传播全覆盖。,http://www.cast.org.cn/art/2020/2/1/art_80_109578.html
江西省科协系统众志成城 全力打赢疫情阻击战,面对这场新型冠状病毒感染的肺炎疫情，近日来，江西省科协系统迅速行动，积极作为，大力宣传普及肺炎疫情防控知识。 全媒体　多渠道　应急科普强力发声 “科普江西”微信公众号、抖音号发布优质科学权威科普资讯、视频，供基层科协下载转发分享。江西省科协主办“预防感染新型冠状病毒科普知识网络竞赛”，开赛后48小时内，参赛人员覆盖全省100各县（市区），参赛人次达38万。江西全省11个设区市科协通过微信公众号、电视台、报纸、宣传栏等平台，发布转发权威科普信息6000余篇条，阅读量300万余人次，发放张贴宣传单10万份。 九江市科协多种渠道形式推送涵盖国家决策部署、政策权威发布、专家解读、知识解答等多方面的防控知识，点击量超过70万人次。萍乡市科协利用多个平台专题宣传肺炎疫情科普知识。积极组织群众参加省预防感染新型冠状病毒网络知识竞赛。新余市科协在“2020年新余市迎新年学科学”微信有奖竞答活动中，加大普及疫情防控知识，通过科普中国社区、学校、乡村e站头条推送疫情防控知识。上饶市科协在“大美上饶”、上饶日报等微信公众号平台，精准推送权威疫情防控知识。鹰潭市科协通过科普e站、户外科普显示屏、网站、微信公众号等，积极推送“科普中国”优质权威科普资源。吉安市科协依托吉安市广播电视台《科普中国》V视频栏目、《井冈山报》和网络新媒体等平台进行互动式传播。抚州市科协利用信息化手段和通过基层科普阵地，深入集市、超市、车站、社区等传播应急科普内容。 进基层　入社区　应急科普覆盖家家户户 江西全省11个设区市科协发动各级学会，以及近20000名基层“三长”、科技服务志愿者、科普信息员开展各种形式应急科普。景德镇市科协组织科普志愿者进社区粘贴宣传单，入户宣传。除夕当天入户3000家，粘贴发放宣传单近万份。动员基层“三长”、农技协向会员、农民推送宣传应对疫情科普知识，宣传资料、信息传送到163个“三长”和160个基层农技协。上饶市科协广泛动员12个县科协、150余名基层科普信息员参与科普宣传。鹰潭市科协动员基层“三长”150余人、科技服务志愿者400余人、科普信息员1000余人参与应急科普，以社区、村为重点发放宣传单30000余份。 吉安市科协加强与相关学会、企业科协、院士工作站的联系，督促科普示范基地、农技协开展应急科普。赣州市科协在全市46台科普e站终端宣传疫情防控知识，积极动员乡镇科协、基层“三长”等开展科普宣传。,http://www.cast.org.cn/art/2020/2/1/art_80_109573.html
中国科协再次倡议：让科学家精神光耀时代 让科技创造新的价值,新冠肺炎疫情发生以来，科技界坚决贯彻落实习近平总书记重要指示精神，在党中央、国务院坚强领导下，紧急行动、全力奋战、众志成城，为打赢疫情防控阻击战提供了强有力的科技支撑。为夺取疫情防控和实现经济社会发展目标的双胜利，中国科协向全国学会（协会、研究会）、各级科协组织和广大科技工作者再次倡议：一、砥砺学风，勇担重任。斩断疫情，科技铸剑。振兴经济，科技当先。广大科技工作者要坚守“心有大我、至诚报国”的光荣传统，坚定信心，实事求是，尽出所学，各展所长，汇聚成共度危机、共谋发展的科技志愿服务大军，让知识服务社会，让科技支撑发展，让科学家精神光耀时代。二、问题导向，需求牵引。聚焦企业复产的关键领域，精准把握产业发展的痛点堵点，破解发展瓶颈，攻克“卡脖子”问题，在协同攻关中提升自主创新能力。以数字化网络化智能化重构生产、经营、管理流程和模式，提升产品服务能力，在解决实际难题中彰显科技力量，在推动高质量发展中成就科技价值。三、产学融合，创新发展。协同解决重点领域、重点产业的关键短板问题，推动企业转型升级、提质增效。引导龙头企业以技术优势辐射中小企业，形成规模效应，推动形成产业集群和产学跨界机制，帮助中小企业渡过难关。激发创新创业创造生机与活力，释放产业转型发展新动能。四、平台支撑，精准施策。充分发挥科技智库作用，为产业发展、生态优化和治理现代化提供有效政策建议。搭建跨学科供需对接平台，实施精准服务，推动企业高质量发展。有效开展“百城千会万企”助力行动，组建“科技服务团”，为企业成长和区域经济振兴提供解决方案。五、开放团结，合作共赢。科学无歧视，发展无止境。增强跨越国界的相互理解、相互信任和相互支持，深化国际间科技合作，秉持开放共享，凝聚发展共识，尊重知识产权，助力企业融入全球创新网络。战“疫”必将胜利，发展时不我待。国家和人民的需要就是科技界的集结号。希望广大科技工作者大力弘扬爱国、创新、求实、奉献、协同、育人的科学家精神，躬行社会责任，把论文写在祖国大地上，让科技在经济社会发展中创造新的价值。,http://www.bast.net.cn/art/2020/2/27/art_23312_449905.html
