title,main_body,link
第十七届四川省青少年机器人竞赛（普及组）在成都举办,12月21－22日，第十七届四川省青少年机器人竞赛（普及组）在四川省成都市举办。来自全省16个市州、200个学校、500余支优秀青少年机器人竞赛队伍及教练员共计2000余人齐聚蓉城，拼编程、赛操作……进行了一场机器人普及领域的巅峰对决。活动由四川省科协、省经信厅、中科院成都分院、电子科技大学主办，四川省青少年科技中心、四川省青少年科技教育协会承办，成都市蓝港外国语小学、成都市蓉府阳光幼儿园协办，是四川省青少年机器人竞赛的普及类赛事。竞赛点燃了全省广大青少年的科学梦想，也为四川青少年创新发展营造出浓厚的科技氛围。近年来，人工智能技术越来越受到关注，为加深对人工智能技术在机器人领域的作用，此次大赛推出“智能机器人工程挑战赛”项目——人机对战。赛场上，由人工遥控操作的机器人和自动控制的机器人正展开精彩的对决，只见编程控制的自动机器人正按照既定路线自主抢夺代表不同分数的纸杯，而另一方选手们通过遥控器控制机器人根据实际情况选择路线抢夺纸杯，展现了人与“机”的对抗，现场战况十分焦灼。“对面的自动机器人用了超声波探物，如果检测到没有物品就会自动移到另一个路口去抢夺。而我们的手动机器人在这次正式比赛中的表现还没有平时好，第一次参加比赛，在手动操作时心态还不够好。”来自宜宾市兴文县第二中学的选手在赛后总结反思着自己的问题。据悉，青少年机器人竞赛是我国青少年科技创新活动品牌之一，以培养青少年的人工智能、创新精神和实践能力为宗旨，鼓励青少年通过计算机编程、智能设计、动手搭建机器人等活动，学习探索信息技术，提高他们在工程和科技创新方面的动手能力，进一步推动全省青少年科学素质提升。,http://www.cast.org.cn/art/2019/12/25/art_201_107090.html
开展疫情防控 黑龙江省科协在行动,新型冠状病毒感染的肺炎疫情发生以来，黑龙江省科协认真学习贯彻习近平总书记关于疫情防控重要指示精神和党中央、国务院决策部署以及省委、省政府关于疫情防控的各项要求，把疫情防控作为当前压倒一切的重大政治任务，积极响应精心谋划，整合资源形成合力，扎实开展疫情防控工作，为坚决打赢疫情防控阻击战贡献科协力量。省级学会助力，专业“攻坚”疫情。2月1日，经黑龙江省科协领导研究同意，印发《黑龙江省科协关于所属学会科学有序参与新型冠状病毒感染肺炎疫情防控工作的通知》，向省级学会发起倡议。各省级学会积极响应，科学有序的参与到疫情防控工作中。省超生医学工程学会等医科学会专家及时通过微信群等方式热心解答防疫问题、宣传知识。省人工智能协会向会员和全省人工智能科技工作者发出倡议，以人工智能为基础，支持重大国际、国内事件时的应急处置能力。省畜牧兽医学会做诗篇《献给真心英雄》讴歌榜样，传播正能量。,http://www.cast.org.cn/art/2020/2/6/art_186_110571.html
全国科技工作者日丨为这些生活中的新科技点赞,5月30日是“全国科技工作者日”。智能科技、5G网络、虚拟现实、健康医疗……你的生活中都渗透了哪些新科技？它们又将怎么影响我们的生活？从城市到乡村，在科技工作者的努力下，中华大地遍吹科技之风，科学精神与美好生活交相辉映。人工智能是计算机科学的一个分支，它企图了解智能的实质，并生产出一种新的能以人类智能相似的方式做出反应的智能机器，该领域的研究包括机器人、语言识别、图像识别、自然语言处理和专家系统等。人工智能的应用领域可谓是非常广，办理身份证件时的指纹识别，手机开机时的人脸识别，开启安全门时的视网膜识别、虹膜识别等等，都是我们生活中的人工智能技术。此外，还有掌纹识别、机器视觉、专家系统、自动规划、智能搜索、定理证明、博弈、自动程序设计、智能控制、机器人学、语言和图像理解，遗传编程等。家庭生活中，利用网络沟通、计算机以及医疗电子等先进技术遵循人体工程学的原理，结合了我们每个人的需求，将安保、窗帘灯光的控制、卫生、取暖、健康等家庭元素有机的结合到一起，通过网络化智能化的管理，从而给人以更加方便、舒适、安全甚至艺术性的感觉。机器人科技——无人机&家用机器人随着机器人技术的发展，我们开始看到更方便用户的家用机器人出现。家用机器人是为人类服务的特种机器人，主要从事家庭服务，维护、保养、修理、运输、清洗、监护等工作，种类可分为电器机器人、娱乐机器人、厨师机器人、搬运机器人、不动机器人、移动助理机器人和类人机器人。例如扫地机器人、儿童家教机器人等等，都是在我们身边的机器人科技。无人机的功能也多样化，由一开始简单的拍照变得更实用，农业、运输、救援……都能看到它的身影。,http://www.cast.org.cn/art/2019/5/30/art_90_96114.html
面向防控一线，加强科技攻关，福建院士专家工作站助力战“疫”,面对来势汹汹的新冠肺炎疫情，福建省各地院士专家工作站积极发挥智力和技术优势，组织专业人才队伍，为疫情防控贡献智慧和力量。医疗垃圾处理处置是防疫一线遇到的难题之一。近日，厦门环创科技与中国工程院陈勇院士共建的“环保先进装备制造”院士专家工作站，紧急启动医疗废弃物清洁热处置设备的研发与制造工作。同时 科研人员还运用远程智能信息技术，打造了“固废处置云平台系统”云平台，保障疫区大件垃圾和污水处理工程平稳运行。该平台结合GIS地理位置信息技术、SCADA数据报表系统、远程视频监控系统、设备远程诊断报告系统、收运管理手机APP、人工智能AI智能识别系统等，能够实现远程监控设备运行状态、管理维护设备、诊断运行故障、解决运行问题。,http://www.cast.org.cn/art/2020/2/18/art_191_112877.html
创新驱动助力工程月报——第60期,10月27日下午，由中共绍兴市委、绍兴市人民政府、中国科协学会服务中心、中国电子学会和《中国科学报》共同主办的“2019中国·绍兴‘ 名士之乡’人才峰会暨全国未来科技·数字经济高峰论坛之数字经济与未来社区分论坛”在绍兴举办。 本次论坛以“新科技 新未来——构筑数字经济发展最优生态”为主题，邀请产业领袖人物与政府相关产业部门负责人，共同探讨大数据背景下“未来社区”的发展趋势，并通过对接交流活动，加快创新要素向企业、社区转移，更好服务未来经济新旧动能转换和城市转型升级。浙江省发展规划研究院、百度智能驾驶、阿里云、网易中国大学MOOC、金山云、招商局集团等数字经济龙头企业有关负责人分别围绕数字经济时代下未来社区人工智能场景规划、自动驾驶与智能交通、城市大脑的进化、面向未来的数字产业在线课程、AIoT智慧社区、企业数字化等数字经济前沿领域做主旨演讲。相关行业企业负责人、政府领导等200余人参会。,http://www.cast.org.cn/art/2019/11/18/art_547_105302.html
2019陕西智能物联与工业互联网发展论坛举办,8月29日，2019年陕西智能物联与工业互联网发展论坛在西安市举办。来自国内外智能传感器领域的资深院士专家、知名企业家等50余嘉宾，及华为、中兴、大唐、中国移动、中国电信等近400名企业代表，一起分享传感器、物联网、工业互联网和5G领域的前沿技术、发展现状和未来前景。 本次论坛以“培育智能产业 助推‘三个经济’”为主题，由陕西省科协、省委网信办主办，省工信厅和西安市科技局指导，陕西物联网产业联盟、陕西省电子技术研究所、中国传感器与物联网产业联盟承办。陕西省科协一级巡视员党广录、省工信厅副巡视员郭正强出席论坛并讲话。 在主旨报告环节，省委网信办主任鲍永能，中国工程院院士樊邦奎，工信部电子元器件行业发展研究中心总工程师郭源生，西安电子科技大学公茂果教授，中移(雄安)产业研究院杨珀，西安富立叶微电子公司董事长、总经理吴略受邀作专题报告。 鲍永能在《以数字经济为引擎 推动”三个经济发展“》的主题报告中指出，当前数字经济已成为实体经济中最具活力、最具创新力、辐射最广泛的经济形态，发展数字经济是陕西加快追赶超越的现实路径，为陕西“三个经济”提供了重要引擎。 樊邦奎院士以《低空网络与无人机》为题，分析了低空网络下无人机的发展前景，尤其是其在社会经济生活各领域的应用场景和产业价值。 郭源生介绍了从制造走向智造——智能制造中的感知技术。公茂果阐释了人工智能的发展历程和现状，指出了未来人工智能发展的趋势和难题。杨珀分享5G技术和物联网发展战略，在5G应用的推动之下，各产业的图景也将产生革命性的变化。吴略简析了手持终端领域的“中国方案”。 下午的三个分论坛主题分别是工业互联网与智能制造、智能传感器发展及物联网应用、农业物联网技术与应用。来自西安航天自动化有限公司、陕鼓动力、陕西树根工业互联网研究院、罗克韦尔自动化（中国）公司等19家著名传感器及物联网领域企业，分享了各自应用和解决方案。 论坛期间，还发布展示了第四届陕西物联网优秀产品、中国传感器Top10。,http://www.cast.org.cn/art/2019/8/30/art_205_100945.html
2019工业互联网高峰论坛在广州举行,6月23日，由中国通信学会主办的2019工业互联网高峰论坛在2019中国创新创业成果交易会期间举行。来自学术界、企业界、投资界的专家及创新创业的200多位代表参加论坛。中国通信学会副秘书长宋彤、广州科协副主席曾纯青出席论坛并致辞。 宋彤在致辞中表示，以新一代信息通信技术引领的新一轮产业革命将改变人们的生产和生活方式。目前，大多数传统企业创新与信息化的能力不足，尚未享受创新科技带来的成果。而创新如果不与产业发展需求结合将无法持续。中国通信学会举办本次论坛的目的是以创新活动促进创新科技与产业发展深度融合。 曾纯青表示，互联网与制造业的融合已步入从局部扩散向全面渗透、从消费领域到生产领域、从生产变革到模式创新的新阶段。作为新一代信息技术与工业系统全方位深度融合的产业和应用生态，工业互联网已成为各工业强国实现智能制造、抢占国际制造业竞争科技制高点的共同选择。中国创新创业成果交易会一直重点关注创新与产业发展的融合，促进新一代信息技术在工业领域的全面渗透、综合集成，为传统产业转型升级不断提供强大的动力。 论坛上，中国信息通信研究院规划所副所长杨子真作题为《加快转型升级，推动电信业可持续发展》的主题报告，报告通过分析运营商增长模式变革，提出了电信业数字化转型创新的思路和方法；微软（中国）有限公司首席技术顾问管震作题为《从目的出发，开启工业互联网之路》的报告，报告认为发展工业互联网应以目标为导向，以企业需求来上工业互联网成为一种必然；雷峰资本合伙人张立强在题为《创新与资本 助力企业转型升级》的演讲中提出，企业+互联网的核心是对企业的管理进行优化，通过业务流程化、信息化，企业内部提高效率、外部提升用户体验；上海明匠智能系统有限公司工业云平台首席技术顾问张晓茂分享了关于《制造企业智能制造技术研究与应用》，归纳出智能制造的三个基本范式，并对工业智能制造核心应用、制造企业智能制造解决方案进行了阐释。 论坛期间，大赛组委会与多家企业分别签署了战略合作协议，通过多方合作帮助创业企业发展和传统企业转型升级。,http://www.cast.org.cn/art/2019/7/3/art_590_97950.html
首届工业互联网平台创新发展暨两化融合推进会在京召开,12月13日，2018年产业互联与数字经济大会——首届工业互联网平台创新发展暨两化融合推进会在北京举办。十二届全国政协副主席、国家电子政务专家委员会主任王钦敏，工业和信息化部副部长陈肇雄，中国科协副主席、书记处书记孟庆海，中华全国工商业联合会副主席李兆前出席会议。王钦敏在致辞中指出，工业互联网作为新一代信息技术与制造业深度融合的产物，推动从人人互联到万物互联、产业互联，是推进制造强国、网络强国和科技强国建设的重要基础，日益成为新工业革命的关键支撑，正驱动工业经济由数字化向网络化、智能化深度拓展。本次会议由工业和信息化部、国务院国有资产监督管理委员会、中国科协、中华全国工商业联合会指导，中国科协企业创新服务中心、国家工业信息安全发展研究中心等部门主办，来自政府主管部门、研究机构、金融机构、行业组织和企事业单位的2000余人参加会议。会议发布了工业互联网平台创新发展白皮书、中国两化融合发展数据地图（2018）等研究成果，宣布成立数字化转型开放论坛、全国信息化和工业化融合管理标准化技术委员会（SAC/TC573）标准工作组，旨在推动我国工业互联网产业健康发展。,http://www.cast.org.cn/art/2018/12/17/art_80_82100.html
“科技传播助力企业发展”网上路演行动工业大数据专场举办,3月19日下午，“科技传播助力企业发展”网上路演行动第4期--“工业大数据”专场活动成功举办，100余家投资机构代表观摩了路演，华山资本等40多家机构会后与路演项目进行了深入对接交流。本次专场旨在支持助力工业大数据领域中小企业在抗击新冠肺炎疫情、打赢防控阻击战的关键时期渡过难关，在经济社会发展中发挥更大作用。活动中，殷泊科技创始人鲁为民、云城数据创始人王轶捷、中科云创创始人周北川、江萃智能副总季建华进行了线上路演展示。殷泊科技是智能云平台产品和服务提供商，基于自主专利技术的“智能化PaaS云平台系统”得到业界认可。云城数据是一家提供企业级数据管理及应用服务的高新技术企业，此前面向大中华地区及海外受疫情影响地区，推出远程诊疗方案，缓解了诊疗资源压力。中科云创是专业的工业互联网应用平台服务商，应用案例已经覆盖消防、港口等十个行业领域，数据积累数千亿条。汇萃智能由美、日等海归专家创立，研发出了具有完全自主知识产权的通用视觉底层完整算法库。中国科协科技传播中心主任郑浩峻、中国投资协会副会长沈志群等作为主办方代表参加了会议。华山资本董事总经理官明杰、毅达资本合伙人周喆等投资机构代表进行了观摩互动，就进一步完善和优化企业经营管理、提升企业资产价值、提高市场核心竞争力等方面提出了一系列专业建议。清华大学数据科学研究院原执行副院长韩亦舜、清华大学数据科学研究院RONG研究员颜强等作为专家代表，结合路演项目的技术路线、产业特点和行业发展趋势进行了点评交流。本次活动由中国科协科技传播中心、中国投资协会创投委主办，清华校友三创大赛组委会等联合主办，优客工场、清华校友总会AI大数据专委会、中国科技产业化促进会AI大数据专委会、清数大数据产业联盟和创头条协办。“科技传播助力企业发展”网上路演行动依托“蝌蚪众传”、创头条等传播平台，旨在发挥传播优势，助力服务科技型企业，尤其是科技型中小企业的成长发展，用科技的力量为企业抗疫驰援，为产业振兴赋能。,http://www.cast.org.cn/art/2020/3/21/art_80_116930.html
企业云课堂直播新课：疫情后的企业数字化转型路径与策略,5月8日上午，e-works（数字化企业网）总编兼CEO、华中科技大学兼职教授黄培博士受邀作客中国科协、全国工商联联合主办的“抗疫情 化危机 促发展”企业云课堂，直播讲授疫情后的企业数字化转型路径与策略。 黄培就我国制造业如何应对国际疫情“二次打击”引入主题，从数字化转型对制造业发展的重要性、制造业数字化转型模式分析等方面重点讲解数字化转型的内涵与路径，深入分析国内外制造业的关键技术和应用案例，结合案例描绘智能制造产品与技术的发展机遇和前景。随后，黄培讲授工业互联网和工业云概念，分析国内外典型的工业互联网的应用现状，提出基础设施上云、业务应用上云、平台系统上云、数据协同创新四项主要途径。最后，黄培介绍了e-works在推动智能制造知识传播、培训、咨询和研究方面的情况。 黄培以详实的数据、典型的案例，让企业对数字化转型发展的重要性和紧迫性产生共鸣。课程受到制造业企业管理者、数字化企业创新创业者的普遍欢迎，全网观看累计193961人次，留言202条。,http://www.cast.org.cn/art/2020/5/9/art_372_120593.html
首届安徽省计算机大会召开,11月15-16日，由安徽省计算机学会主办的首届安徽省计算机大会在安徽理工大学举行。安徽理工大学、安徽省数据资源管理局、安徽省科协有关人员到会祝贺。国内外有关知名行业专家、学者和计算机、5G、工业互联网、人工智能及相关领域企业代表等200余位嘉宾出席大会。大会以“数据驱动经济，智能推动教育”为主题，旨在探讨和研究“大数据和智能技术”在经济、教育、工业等多个领域中面临的诸多热点基础理论、关键技术、方法、系统等学术和应用问题，助力安徽省经济和教育发展。大会设主题论坛和青工委科技论坛、研究生学术论坛、数据赋能产业发展论坛、一流专业与一流课程建设论坛等4个分论坛，中国科学院院士陈国良，以及来自清华大学、中国科学技术大学、天津大学、北京理工大学、华中科技大学、华东师范大学、南京信息工程大学、安徽大学等有关高校的专家学者作主题报告。大会听取了安徽省计算机学会2019年工作报告，颁发了2019年安徽省计算机学会优秀本科、优秀硕士论文奖和优秀指导教师奖。,http://www.cast.org.cn/art/2019/11/21/art_286_105523.html
“鲁沪区块链合作 助力济南、威海创驱”座谈会召开,12月18日，山东省自动化学会组织召开“鲁沪区块链合作 助力济南、威海创驱”推进区块链产业发展座谈会。上海产业合作促进中心主任任年恒、上海临港区块链产业发展联盟主席李伟、齐鲁软件园发展中心主任孟林、威海市环翠区科协主席丛海岐，省自动化学会监事长王起功、大陆机电股份有限公司董事长荆书典、山信软件股份有限公司总经理张元福、济南先讯威和信息技术有限公司总经理高峰等济南市高新区、威海市环翠区相关人员及学会部分在济企业会员单位参加座谈会。 1.jpg 座谈会立足于区块链作为核心技术自主创新重要突破口的国家发展战略布局，从推进技术融合，服务实体经济发展、数字经济模式创新、民生与公共服务优化、政务系统与治理体系建设等多角度，研讨了区块链技术的应用场景和产业发展；立足于上海市的产业调整与山东省的新旧动能转换之间的内在契合，上海临港区块链产业的先行先试基础，围绕区块链产业园区的共建、区块链在智慧城市建设中的应用、区块链与工业互联网工程的结合，开展充分对接交流。 座谈会确定上海临港区块链产业发展联盟和省自动化学会在威海进行专程调研和对接等事宜。学会将深化与联盟合作，加强产业与载体发展的服务，推进协同创新平台建设与新兴产业发展服务的融合。合作推进区块链赋能实体经济，助力山东省创新驱动发展和新旧动能转换。,http://www.cast.org.cn/art/2019/12/23/art_193_106979.html
工业互联网平台——推动制造业网络化、智能化发展的关键抓手,马良，北京理工大学管理科学与工程专业硕士，现任职于中国电子学会、中国科协信息科技学会联合体智能社会研究所，从事研究咨询相关工作。 [编者按]：工业互联网作为新一代信息技术与制造业深度融合的新兴产物，正在成为新工业革命的关键支撑和深化“互联网+先进制造业”的重要基石，将对未来工业经济发展产生全方位、深层次、革命性的影响。加快发展工业互联网，促进新一代信息技术与制造业深度融合，是顺应技术、产业变革趋势，加快制造强国、网络强国建设的客观要求，也是深化供给侧结构性改革、促进实体经济转型升级、建设现代化经济体系的重要举措。为此，中国电子学会提出研究观点及对策建议如下。 一、工业互联网平台以数据为核心要素加速推动制造业向网络化、智能化演进 随着新一代信息技术与制造业进一步加速融合，全球新一轮科技革命和产业变革正蓬勃兴起，制造业愈加显著地表现出网络化、智能化的前沿发展趋势，德国、美国、法国等发达国家纷纷落子工业互联网，抢占发展先机。2017年10月30日，国务院常务会通过《深化“互联网+先进制造业”发展工业互联网的指导意见》，明确指出要加快建设和发展工业互联网，促进新一代信息技术与制造业深度融合。其中，工业互联网平台面向制造业数字化、网络化和智能化需求，构建起海量数据采集、汇集、分析的体系，是支撑制造源泛在连接、弹性供给、高效配置的载体，是发展的核心，对于促进“互联网+先进制造业”的融合发展具有重要的作用。 （一）全球工业领军企业围绕工业互联网平台打响数据争夺战 工业互联网是互联网通过传感网络向物理世界的延伸，利用传感器、互联网、云计算等信息技术将生产全过程进行数字化和信息化，工业互联网平台则成为整个工业互联网络中的“网关”，海量数据的采集、处理、接收与发送均通过平台进行。当前，工业互联网平台已成为全球工业领军企业抢占数据源头，主导行业发展的重要布局领域，GE、西门子、ABB等国际工业巨头相继推出Predix、MindSphere、ABB Ability等工业互联网平台。我国工业龙头企业航天科工、三一重工、海尔等也相继推出航天云网、根云、COSMOPlat等工业互联网平台。,http://www.cast.org.cn/art/2018/11/20/art_39_80367.html
山西制造业多界代表会聚太原探讨未来制造业,11月1日，由山西省科协、山西转型综合改革示范区管委会指导，山西省科技评估学会、太原市工业和信息化局主办的智能制造助力传统制造业振兴升级研讨会在太原召开。山西省内制造业企业、高等院校、科研院所相关管理及专业技术人员共100余人参加会议。本次会议是贯彻落实全省推进工业高质量发展大会精神的具体行动，针对山西省传统制造业，以钢铁工业的智能管控与协同优化、无线传感器网络及应用、全数字化技术赋能中国制造、智能制造背景下的互联网思维、星环工业互联网技术推动制造企业数字化转型、冶金行业智能制造之机器人智能装备应用为主要议题，推动相关部门、产业界、学术界与科研界对接，促进技术与经济高效融合，引导相关部门、企业管理人员、专业技术人员把握新时代智能制造的新定位、新内涵、新特征，剖析当前政策、产业、行业的重点，研讨新一代信息技术与制造业、生产性服务业深度融合的新形态。研讨会上，中北大学教授韩焱、清华大学工业工程系副教授蔡临宁、大连理工大学副教授韩中洋等六位专家、学者和企业家代表先后作报告，探讨智能制造推动工业转型升级的政策背景、技术路线、国内外现状、问题、思路和方法，引发大家对未来制造业的深度思考与憧憬。与会代表进行了热烈的讨论和充分的交流。会议由山西转型综合改革示范区管委会创新发展部、山西省大众科技评估中心、山西省科协评估评价中心协办。,http://www.cast.org.cn/art/2019/11/10/art_278_104950.html
上海市黄浦区科协举办“科技与5G运用”第八届黄浦科技论坛,10月24日，由上海市黄浦区科协主办、黄浦区信息技术协会承办的主题为“科技与5G运用”第八届黄浦科技论坛举行。当前，上海作为第一批5G商用城市正全力推进5G网络建设工作，2019年将在全市重点区域建设近1万个5G基站，明年基本实现覆盖市区范围。黄浦区的信息化建设应抓牢时机，积极推进5G融合应用和创新发展，聚焦工业互联网、物联网、车联网、医疗、教育、娱乐等领域，为更多的垂直行业赋能赋智，促进各行各业数字化、网络化、智能化发展。黄浦区科协主席吴赛阳在致辞中表示，希望充分发挥科技专家建言献策的作用，围绕黄浦科技创新和科技产业发展中的新问题，如：5G技术应用，在互联网建设、融合应用、产业发展方面积极开展研究，提出针对性和操作性强的意见建议，培养5G新产业新业态，为黄浦经济社会高质量发展提供新动能。会上，中国人工智能学会副秘书长、中国民建大数据专家组成员、工信部科技司客座讲师辛炜博围绕“5G时代的人工智能”向与会听众介绍了人工智能在5G时代的发展前景；华为技术有限公司5G产品经理覃智员则以“5G改变社会”为题，向听众介绍了5G将给社会各个方面带来的变化；中国电信上海公司网络运行部总经理，同济大学管理科学与工程博士李进围绕“5G与智慧城市”向听众介绍了未来智慧城市建设过程中5G所能发挥的作用。专家深入浅出地讲解，受到了与会150多位听众的一致好评，大家纷纷表示加深了对5G的了解，并希望更多地了解科技发展的最新变化，跟上时代前进的步伐。,http://www.cast.org.cn/art/2019/11/1/art_283_104519.html
江苏省第十二届信息安全高层论坛在扬州市举办,10月12-13日，江苏省第十二届信息安全高层论坛在扬州大学举行。江苏省国家保密局副局长王进萍、扬州市副市长余珽、扬州大学副校长洪涛出席论坛并致辞，来自华东师范大学、福建师范大学以及省内31所高校的80余名专家学者参加论坛。S_1571123027101095848.jpg论坛现场在论坛开幕式上，王进萍在致辞中强调，要充分认识新形势下信息安全的极端重要性，提高网络安全管控的技术水平，引领新时代信息安全事业的发展。余珽讲话中提到，扬州作为国家首批信息化试点城市，尤其重视网络信息安全和信息化，期望与会专家围绕信息安全谋求共识、分享成果。洪涛介绍了学校的办学历史、科学研究、学科建设特别是信息学科的建设情况。本次高层论坛围绕人工智能安全、大数据下的内网安全、工业互联网安全框架等信息安全主题，邀请国家杰出青年基金获得者、华东师范大学特聘教授曹珍富，福建师范大学教授宁建廷，中国密码学会高级会员、南京信息工程大学教授沈剑，中央军委科技委专家组成员、江苏省计算机学会信息安全专委会主任、南京理工大学教授李千目，江苏省计算机学会计算机与通信专委会副主任兼秘书长、南京邮电大学计算机学院教授徐小龙作学术报告，就信息安全领域相关理论与技术的最新研究进展与发展趋势进行了深入的交流与研讨。论坛由江苏省计算机学会主办，扬州大学、扬州市计算机学会承办，扬州市系统工程学会协办。,http://www.cast.org.cn/art/2019/10/16/art_188_103174.html
上海区块链技术协会举办企业沙龙活动,5月4日，上海区块链技术协会在科学会堂举办企业沙龙活动，来自复旦大学、华东建筑设计院、欧冶金服、众享比特、昂泰兰捷尔、中实交易、万达信息技术研究院、玳鸽信息、今日财富、下笔有神科技、控创信息、源和智能等30多位行业专家及企业代表参加。协会执行会长王奕表示，希望政产学研融各界人士发挥各自在政务、金融、产业、科研、技术等领域的优势，围绕新基建建设问题进行深度交流，推动跨界跨学科跨领域的资源共享，促进新技术、新产业、新业态、新模式的形成。协会智库专家代表与区块链企业代表分别围绕“区块链新基建时代”作交流发言。复旦大学凌力教授作为上海十四五规划区块链板块的主笔，分享了他的观点。他认为，上海市发改委将区块链技术纳入新基建的信息基础设施有重大意义，一是基于新一代信息技术演化生成的基础设施，比如，以5G、物联网、工业互联网、卫星互联网为代表的通信网络基础设施，以人工智能、云计算、区块链等为代表的新技术基础设施，以数据中心、智能计算中心为代表的算力基础设施等；二是要适应各行各业的发展，将区块链技术用在最擅长的地方；三是区块链成为互联网的下一个风口，要为各种创新提供手段。华东建筑设计院林海雄专家分享了建筑设计领域对新基建的认识。新基建含七大领域：特高压、新能源汽车充电桩、5G基站建设、大数据中心、人工智能、工业互联网、城际高速铁路和城际轨道交通，未来这七大领域将形成七张大网，需要用区块链技术推动形成从信息到信任到信仰的转变。企业代表从自身产业需求落地，分享如何运用区块链去赋能实体经济，内容涉及产业+区块链、政务+区块链、供应链金融+区块链等方面。其中欧冶金服重点分享了中国宝武集团围绕钢铁供应链，以现代信息技术为工具，整合生态圈资源，不断优化体系、架构和服务能力，深度挖掘供应链效率和价值，为生态圈用户及合作伙伴提供了综合解决方案。特别是将区块链技术应用在供应链金融上，用技术手段解决信任危机，使多方协同产生互信互链，提高效率。在国家提出加快“新基建”建设速度的背景下，新基建需要区块链给产业升级带来更大的空间，推动形成新的产品服务、新的生产体系和新的商业模式。协会将始终以国家大战略发展为指导方向，紧跟技术前沿，为经济发展提供新动能。同时做好服务工作，和会员单位一起共同发展，为加快推动区块链技术和产业创新发展贡献力量。,http://www.cast.org.cn/art/2020/5/7/art_187_120431.html
中国信息通信行业盛会聚焦5G,11月29日至12月1日，由中国通信协会、四川省成都市政府、四川省经信厅、四川省通信管理局、四川省科协联合主办的2019（第二届）中国信息通信大会在成都市举行。此次大会以“5G 时代，联动未来”为主题，聚焦5G商用、工业互联网、人工智能、车联网、区块链等热点领域，围绕前沿技术、产业应用、生态系统等多个维度，剖析信息通信技术、产业最新进展和未来发展趋势。 本届大会设置互联网体系结构学术会议、2019中国国际车联网（智能网联汽车）技术大会、2019中国信息通信大会开幕式暨院士主题报告会”3场主题会议，以及20余场分项活动，同步开展信息通信领域前沿报告、科技成果发布、政策解读以及创新助力中心成立等系列活动，举办了5G、工业互联网、物联网、云计算、大数据等创新应用展览。 开幕式上，中国通信学会首次发布“2019年中国通信学会科学技术奖”一等奖名单，清华大学的超蜂窝网络的能效理论及资源优化方法，中国移动通信集团有限公司、中国信息通信研究院、腾讯云计算（北京）有限责任公司和华为技术有限公司的移动互联网IPv6技术攻关及规模应用等12个项目榜上有名。“虽然此次获奖的12个项目是面向全国，但我们还是希望借助这次大会，邀请更多获奖者到四川发展，促进相关成果转化、项目落地。”省经济和信息化厅相关负责人表示。 5G带来的不仅仅是生活的改变，对于扶贫更发挥着积极的作用。在创新应用展览上，中国电信展位的“天虎云商”和“农民工大数据平台”两个项目吸引了不少嘉宾目光。四川省大数据产业联合会常务副会长兼秘书长朱小军介绍，“天虎云商”为农户搭建电商平台，帮助农户销售滞销产品，同时在此基础上建立大数据平台，通过数据分析各地滞销情况、每年滞销时间，第二年或者日常的扶贫工作都会根据其进行调整，使得扶贫更有针对性，前期准备也会更加完善。“我们的乡村振兴、精准扶贫已经取得了一定的成效，2018年我们通过平台销售新疆疏附县的干果、四川木里的羊肚菌和牦牛肉、盐源的溏心苹果，销售额超过了1700万元。”朱小军说。 在互联网体系结构学术会议上，中国通信学会副理事长兼秘书长张延川表示，当前互联网发展日新月异，网络空间已经成为人类共同的新家园，互联网正处于全球互联网向下一代演进的关键期，对于中国互联网企业是挑战，更是机遇。 据了解，中国信息通信大会是全国信息通信领域的一项重要盛会，已连续两届在成都举办。,http://www.cast.org.cn/art/2019/12/6/art_201_106281.html
